State,Commodity,Year,Min_Price ,Max_Price,Avg_Price,Min_Price
Karnataka,Tomato,2022,23.18,34.11,27.18,
Karnataka,Onion,2022,33.95,55.2,49.46,
Karnataka,Potato,2022,12.15,18.87,17.8,
Karnataka,Carrot,2022,18.03,38.5,21.18,
Karnataka,Cabbage,2022,22.13,47.12,45.07,
Karnataka,Cauliflower,2022,18.35,18.67,18.53,
Karnataka,Spinach,2022,19.82,23.96,20.77,
Karnataka,Broccoli,2022,19.16,20.51,19.77,
Karnataka,Pumpkin,2022,28.39,47.77,37.43,
Karnataka,Capsicum,2022,37.4,62.82,46.41,
Karnataka,Radish,2022,36.88,60.39,40.76,
Karnataka,Beetroot,2022,20.51,44.71,26.26,
Karnataka,Brinjal,2022,30.92,31.95,31.13,
Karnataka,Ladyfinger,2022,13.69,41.01,19.59,
Karnataka,Green Peas,2022,35.49,43.16,40.85,
Karnataka,Cucumber,2022,11.92,14.11,13.01,
Karnataka,Garlic,2022,37.81,46.9,45.03,
Karnataka,Ginger,2022,10.1,30.3,23.96,
Karnataka,Mushroom,2022,19.66,41.89,40.87,
Karnataka,Chili,2022,32.24,42.13,40.61,
Karnataka,Bitter Gourd,2022,15.41,34.31,30.57,
Karnataka,Bottle Gourd,2022,22.35,48.86,28.84,
Karnataka,Ash Gourd,2022,27.07,48.71,35.95,
Karnataka,Drumstick,2022,36.42,63.41,50.29,
Karnataka,Fenugreek Leaves,2022,15.92,28.98,21.01,
Karnataka,Coriander,2022,21.33,27.37,24.22,
Karnataka,Mint,2022,25.97,52.54,32.0,
Karnataka,Spring Onion,2022,22.06,39.14,30.56,
Karnataka,Turnip,2022,13.72,28.32,16.15,
Karnataka,Sweet Corn,2022,29.12,42.01,37.23,
Karnataka,Zucchini,2022,17.57,22.74,17.6,
Karnataka,Celery,2022,22.49,50.88,24.55,
Karnataka,Leeks,2022,12.61,30.66,27.62,
Karnataka,Parsley,2022,25.8,30.71,30.0,
Karnataka,Curry Leaves,2022,27.88,52.6,48.12,
Karnataka,Red Cabbage,2022,20.12,29.82,21.53,
Karnataka,Lettuce,2022,13.85,29.27,23.38,
Karnataka,Kohlrabi,2022,18.43,40.5,35.06,
Karnataka,Snake Gourd,2022,18.48,41.23,40.64,
Karnataka,Ivy Gourd,2022,16.21,17.18,16.97,
Karnataka,Cluster Beans,2022,32.56,53.63,36.87,
Karnataka,French Beans,2022,17.48,22.09,18.16,
Karnataka,Broad Beans,2022,12.79,21.69,19.81,
Karnataka,Soybean,2022,38.05,53.29,38.72,
Karnataka,Mustard Leaves,2022,13.65,30.06,18.76,
Karnataka,Tapioca,2022,28.43,49.11,36.19,
Karnataka,Jackfruit Seed,2022,17.21,18.61,18.04,
Karnataka,Yam,2022,19.11,25.77,19.9,
Karnataka,Colocasia,2022,21.4,24.1,23.99,
Karnataka,Elephant Foot Yam,2022,13.93,41.61,16.26,
Karnataka,Tomato,2023,22.64,45.97,32.37,
Karnataka,Onion,2023,26.61,47.53,31.37,
Karnataka,Potato,2023,28.11,37.59,29.5,
Karnataka,Carrot,2023,18.68,43.27,33.44,
Karnataka,Cabbage,2023,17.34,23.42,19.65,
Karnataka,Cauliflower,2023,31.7,38.64,33.65,
Karnataka,Spinach,2023,19.35,35.52,33.33,
Karnataka,Broccoli,2023,21.46,36.76,33.21,
Karnataka,Pumpkin,2023,22.23,44.05,39.16,
Karnataka,Capsicum,2023,25.63,36.21,33.44,
Karnataka,Radish,2023,16.2,44.19,24.72,
Karnataka,Beetroot,2023,23.34,35.27,32.5,
Karnataka,Brinjal,2023,12.02,38.49,22.77,
Karnataka,Ladyfinger,2023,13.17,33.47,16.57,
Karnataka,Green Peas,2023,35.49,60.73,35.6,
Karnataka,Cucumber,2023,37.66,38.17,37.69,
Karnataka,Garlic,2023,21.69,48.52,39.69,
Karnataka,Ginger,2023,38.17,67.48,55.84,
Karnataka,Mushroom,2023,21.65,45.36,44.51,
Karnataka,Chili,2023,17.65,27.42,20.09,
Karnataka,Bitter Gourd,2023,16.69,21.27,21.18,
Karnataka,Bottle Gourd,2023,20.4,24.92,23.54,
Karnataka,Ash Gourd,2023,19.03,41.03,34.86,
Karnataka,Drumstick,2023,17.91,47.43,31.33,
Karnataka,Fenugreek Leaves,2023,26.2,37.94,33.35,
Karnataka,Coriander,2023,21.35,32.35,27.75,
Karnataka,Mint,2023,19.18,48.91,26.58,
Karnataka,Spring Onion,2023,19.79,33.45,22.63,
Karnataka,Turnip,2023,33.06,34.04,34.0,
Karnataka,Sweet Corn,2023,31.37,54.63,52.55,
Karnataka,Zucchini,2023,12.51,26.28,20.75,
Karnataka,Celery,2023,25.0,42.98,26.12,
Karnataka,Leeks,2023,14.56,19.49,14.91,
Karnataka,Parsley,2023,26.8,50.88,33.0,
Karnataka,Curry Leaves,2023,21.04,40.68,35.99,
Karnataka,Red Cabbage,2023,13.22,25.61,13.5,
Karnataka,Lettuce,2023,32.83,62.3,48.43,
Karnataka,Kohlrabi,2023,15.49,26.94,26.76,
Karnataka,Snake Gourd,2023,31.0,31.43,31.12,
Karnataka,Ivy Gourd,2023,33.38,46.08,43.46,
Karnataka,Cluster Beans,2023,29.58,50.86,29.82,
Karnataka,French Beans,2023,32.25,51.19,45.11,
Karnataka,Broad Beans,2023,35.25,36.4,36.25,
Karnataka,Soybean,2023,14.62,25.4,18.34,
Karnataka,Mustard Leaves,2023,31.85,50.67,34.64,
Karnataka,Tapioca,2023,38.29,46.47,46.06,
Karnataka,Jackfruit Seed,2023,13.45,26.76,14.88,
Karnataka,Yam,2023,22.1,50.38,47.25,
Karnataka,Colocasia,2023,24.63,37.19,36.46,
Karnataka,Elephant Foot Yam,2023,15.41,21.16,18.05,
Andhra Pradesh,Tomato,2013,35.2,35.55,35.53,
Andhra Pradesh,Onion,2013,10.12,16.03,10.78,
Andhra Pradesh,Potato,2013,30.06,54.72,33.19,
Andhra Pradesh,Carrot,2013,29.6,40.17,31.96,
Andhra Pradesh,Cabbage,2013,15.89,22.72,16.55,
Andhra Pradesh,Cauliflower,2013,21.95,46.92,40.45,
Andhra Pradesh,Spinach,2013,35.64,39.42,38.31,
Andhra Pradesh,Broccoli,2013,24.74,49.7,28.27,
Andhra Pradesh,Pumpkin,2013,12.68,36.38,16.59,
Andhra Pradesh,Capsicum,2013,19.26,48.27,43.83,
Andhra Pradesh,Radish,2013,10.65,37.4,15.5,
Andhra Pradesh,Beetroot,2013,31.86,38.34,35.64,
Andhra Pradesh,Brinjal,2013,33.58,56.37,36.01,
Andhra Pradesh,Ladyfinger,2013,20.69,24.51,24.36,
Andhra Pradesh,Green Peas,2013,31.71,56.23,50.53,
Andhra Pradesh,Cucumber,2013,27.99,54.67,40.03,
Andhra Pradesh,Garlic,2013,22.99,47.03,27.3,
Andhra Pradesh,Ginger,2013,32.06,46.16,36.0,
Andhra Pradesh,Mushroom,2013,35.85,63.52,46.45,
Andhra Pradesh,Chili,2013,32.75,44.25,38.84,
Andhra Pradesh,Bitter Gourd,2013,25.64,47.65,44.72,
Andhra Pradesh,Bottle Gourd,2013,11.75,31.55,27.58,
Andhra Pradesh,Ash Gourd,2013,23.69,48.48,33.14,
Andhra Pradesh,Drumstick,2013,24.88,38.18,36.86,
Andhra Pradesh,Fenugreek Leaves,2013,30.15,47.05,42.28,
Andhra Pradesh,Coriander,2013,37.87,45.19,42.72,
Andhra Pradesh,Mint,2013,31.33,58.85,40.28,
Andhra Pradesh,Spring Onion,2013,18.33,35.0,27.38,
Andhra Pradesh,Turnip,2013,34.68,39.73,36.21,
Andhra Pradesh,Sweet Corn,2013,20.63,30.54,27.19,
Andhra Pradesh,Zucchini,2013,21.12,34.94,33.86,
Andhra Pradesh,Celery,2013,23.31,43.67,33.59,
Andhra Pradesh,Leeks,2013,15.44,25.57,24.6,
Andhra Pradesh,Parsley,2013,39.39,40.23,39.92,
Andhra Pradesh,Curry Leaves,2013,22.79,25.56,22.81,
Andhra Pradesh,Red Cabbage,2013,32.39,49.53,41.12,
Andhra Pradesh,Lettuce,2013,38.21,66.23,41.32,
Andhra Pradesh,Kohlrabi,2013,31.6,37.65,32.82,
Andhra Pradesh,Snake Gourd,2013,11.15,28.31,15.7,
Andhra Pradesh,Ivy Gourd,2013,24.57,52.98,43.15,
Andhra Pradesh,Cluster Beans,2013,25.82,55.54,33.04,
Andhra Pradesh,French Beans,2013,13.47,31.01,23.23,
Andhra Pradesh,Broad Beans,2013,36.52,40.66,36.53,
Andhra Pradesh,Soybean,2013,24.29,54.09,36.19,
Andhra Pradesh,Mustard Leaves,2013,18.96,30.4,27.09,
Andhra Pradesh,Tapioca,2013,34.14,57.77,52.67,
Andhra Pradesh,Jackfruit Seed,2013,34.59,50.56,39.37,
Andhra Pradesh,Yam,2013,24.43,48.64,32.79,
Andhra Pradesh,Colocasia,2013,13.6,36.3,23.86,
Andhra Pradesh,Elephant Foot Yam,2013,32.06,57.35,34.11,
Andhra Pradesh,Tomato,2014,11.05,40.72,13.8,
Andhra Pradesh,Onion,2014,32.92,34.54,33.54,
Andhra Pradesh,Potato,2014,20.06,31.72,27.04,
Andhra Pradesh,Carrot,2014,12.36,38.56,19.74,
Andhra Pradesh,Cabbage,2014,39.62,41.75,41.52,
Andhra Pradesh,Cauliflower,2014,17.08,27.65,24.5,
Andhra Pradesh,Spinach,2014,13.8,38.71,23.26,
Andhra Pradesh,Broccoli,2014,26.37,31.21,27.49,
Andhra Pradesh,Pumpkin,2014,14.88,41.72,20.07,
Andhra Pradesh,Capsicum,2014,20.27,21.18,21.12,
Andhra Pradesh,Radish,2014,12.74,13.14,12.95,
Andhra Pradesh,Beetroot,2014,12.14,33.47,25.46,
Andhra Pradesh,Brinjal,2014,30.1,31.27,30.51,
Andhra Pradesh,Ladyfinger,2014,21.89,24.73,24.54,
Andhra Pradesh,Green Peas,2014,23.35,31.41,24.05,
Andhra Pradesh,Cucumber,2014,12.55,27.69,25.58,
Andhra Pradesh,Garlic,2014,25.93,47.45,32.96,
Andhra Pradesh,Ginger,2014,30.24,32.14,31.64,
Andhra Pradesh,Mushroom,2014,11.94,23.57,17.23,
Andhra Pradesh,Chili,2014,23.41,32.31,31.35,
Andhra Pradesh,Bitter Gourd,2014,14.12,19.76,18.07,
Andhra Pradesh,Bottle Gourd,2014,14.52,44.02,32.64,
Andhra Pradesh,Ash Gourd,2014,20.52,24.43,22.0,
Andhra Pradesh,Drumstick,2014,15.68,27.58,18.01,
Andhra Pradesh,Fenugreek Leaves,2014,14.69,43.55,37.23,
Andhra Pradesh,Coriander,2014,22.43,27.5,23.76,
Andhra Pradesh,Mint,2014,32.32,62.26,36.81,
Andhra Pradesh,Spring Onion,2014,32.24,42.75,36.86,
Andhra Pradesh,Turnip,2014,24.4,47.54,41.68,
Andhra Pradesh,Sweet Corn,2014,11.95,40.4,21.63,
Andhra Pradesh,Zucchini,2014,39.04,57.6,51.45,
Andhra Pradesh,Celery,2014,13.31,29.8,17.46,
Andhra Pradesh,Leeks,2014,35.76,49.32,45.87,
Andhra Pradesh,Parsley,2014,15.61,39.93,19.94,
Andhra Pradesh,Curry Leaves,2014,37.28,46.39,44.3,
Andhra Pradesh,Red Cabbage,2014,33.47,41.89,41.55,
Andhra Pradesh,Lettuce,2014,28.13,39.69,30.51,
Andhra Pradesh,Kohlrabi,2014,35.79,64.09,53.03,
Andhra Pradesh,Snake Gourd,2014,10.77,33.82,21.0,
Andhra Pradesh,Ivy Gourd,2014,31.95,36.03,32.86,
Andhra Pradesh,Cluster Beans,2014,34.36,54.91,47.79,
Andhra Pradesh,French Beans,2014,38.24,62.13,46.38,
Andhra Pradesh,Broad Beans,2014,26.28,31.15,26.64,
Andhra Pradesh,Soybean,2014,28.14,47.1,38.15,
Andhra Pradesh,Mustard Leaves,2014,38.39,51.18,41.37,
Andhra Pradesh,Tapioca,2014,36.44,40.62,39.37,
Andhra Pradesh,Jackfruit Seed,2014,29.83,35.5,35.21,
Andhra Pradesh,Yam,2014,30.0,39.39,34.17,
Andhra Pradesh,Colocasia,2014,28.46,52.67,30.39,
Andhra Pradesh,Elephant Foot Yam,2014,39.18,43.02,40.12,
Andhra Pradesh,Tomato,2015,24.45,40.95,33.11,
Andhra Pradesh,Onion,2015,22.96,50.4,36.46,
Andhra Pradesh,Potato,2015,18.73,33.68,32.58,
Andhra Pradesh,Carrot,2015,36.9,53.31,42.64,
Andhra Pradesh,Cabbage,2015,33.35,55.12,42.77,
Andhra Pradesh,Cauliflower,2015,26.94,41.87,37.63,
Andhra Pradesh,Spinach,2015,11.17,28.67,22.18,
Andhra Pradesh,Broccoli,2015,21.76,40.67,38.53,
Andhra Pradesh,Pumpkin,2015,34.61,35.44,34.89,
Andhra Pradesh,Capsicum,2015,12.65,20.2,17.66,
Andhra Pradesh,Radish,2015,28.38,37.79,28.77,
Andhra Pradesh,Beetroot,2015,20.2,20.52,20.35,
Andhra Pradesh,Brinjal,2015,12.92,15.45,13.58,
Andhra Pradesh,Ladyfinger,2015,32.34,35.32,34.64,
Andhra Pradesh,Green Peas,2015,26.8,51.71,38.72,
Andhra Pradesh,Cucumber,2015,28.13,35.28,30.14,
Andhra Pradesh,Garlic,2015,37.75,59.44,55.52,
Andhra Pradesh,Ginger,2015,38.51,40.37,39.54,
Andhra Pradesh,Mushroom,2015,35.67,64.48,55.78,
Andhra Pradesh,Chili,2015,17.79,34.22,20.21,
Andhra Pradesh,Bitter Gourd,2015,29.4,38.68,33.12,
Andhra Pradesh,Bottle Gourd,2015,15.56,32.05,25.96,
Andhra Pradesh,Ash Gourd,2015,17.22,43.41,34.44,
Andhra Pradesh,Drumstick,2015,33.5,59.6,50.56,
Andhra Pradesh,Fenugreek Leaves,2015,29.08,48.05,34.4,
Andhra Pradesh,Coriander,2015,36.8,58.79,58.72,
Andhra Pradesh,Mint,2015,39.38,66.19,40.47,
Andhra Pradesh,Spring Onion,2015,10.13,28.17,26.71,
Andhra Pradesh,Turnip,2015,21.86,37.39,30.94,
Andhra Pradesh,Sweet Corn,2015,18.99,27.02,21.16,
Andhra Pradesh,Zucchini,2015,11.32,40.87,29.59,
Andhra Pradesh,Celery,2015,16.01,38.06,25.67,
Andhra Pradesh,Leeks,2015,20.81,32.41,29.95,
Andhra Pradesh,Parsley,2015,22.65,51.77,44.91,
Andhra Pradesh,Curry Leaves,2015,34.97,59.63,38.97,
Andhra Pradesh,Red Cabbage,2015,32.48,48.94,39.31,
Andhra Pradesh,Lettuce,2015,30.36,50.83,39.5,
Andhra Pradesh,Kohlrabi,2015,20.02,45.56,35.25,
Andhra Pradesh,Snake Gourd,2015,21.77,51.16,28.91,
Andhra Pradesh,Ivy Gourd,2015,28.03,48.04,31.06,
Andhra Pradesh,Cluster Beans,2015,31.14,54.55,32.33,
Andhra Pradesh,French Beans,2015,24.34,33.99,27.82,
Andhra Pradesh,Broad Beans,2015,37.95,65.01,50.82,
Andhra Pradesh,Soybean,2015,15.96,20.69,19.74,
Andhra Pradesh,Mustard Leaves,2015,38.19,56.11,44.86,
Andhra Pradesh,Tapioca,2015,23.48,47.06,34.02,
Andhra Pradesh,Jackfruit Seed,2015,38.3,51.63,44.66,
Andhra Pradesh,Yam,2015,31.87,42.47,41.32,
Andhra Pradesh,Colocasia,2015,38.99,56.19,53.32,
Andhra Pradesh,Elephant Foot Yam,2015,26.13,28.29,27.59,
Andhra Pradesh,Tomato,2016,22.7,47.59,27.54,
Andhra Pradesh,Onion,2016,36.24,42.23,41.66,
Andhra Pradesh,Potato,2016,10.63,38.59,13.31,
Andhra Pradesh,Carrot,2016,37.4,45.9,44.8,
Andhra Pradesh,Cabbage,2016,35.18,42.82,37.98,
Andhra Pradesh,Cauliflower,2016,31.42,58.46,39.63,
Andhra Pradesh,Spinach,2016,27.79,46.72,39.85,
Andhra Pradesh,Broccoli,2016,38.02,41.99,39.27,
Andhra Pradesh,Pumpkin,2016,38.2,65.36,51.88,
Andhra Pradesh,Capsicum,2016,19.22,35.84,33.34,
Andhra Pradesh,Radish,2016,22.81,49.27,23.94,
Andhra Pradesh,Beetroot,2016,11.21,38.76,17.56,
Andhra Pradesh,Brinjal,2016,10.15,23.62,14.12,
Andhra Pradesh,Ladyfinger,2016,38.16,42.41,42.07,
Andhra Pradesh,Green Peas,2016,34.18,46.52,42.22,
Andhra Pradesh,Cucumber,2016,15.94,38.89,32.63,
Andhra Pradesh,Garlic,2016,22.49,35.75,30.46,
Andhra Pradesh,Ginger,2016,25.48,28.12,27.27,
Andhra Pradesh,Mushroom,2016,30.96,41.95,34.98,
Andhra Pradesh,Chili,2016,38.16,52.54,41.28,
Andhra Pradesh,Bitter Gourd,2016,20.63,47.47,28.91,
Andhra Pradesh,Bottle Gourd,2016,39.42,62.99,55.03,
Andhra Pradesh,Ash Gourd,2016,33.0,46.32,45.98,
Andhra Pradesh,Drumstick,2016,11.43,29.79,13.17,
Andhra Pradesh,Fenugreek Leaves,2016,20.1,45.2,24.59,
Andhra Pradesh,Coriander,2016,25.61,30.32,27.02,
Andhra Pradesh,Mint,2016,38.12,55.68,50.79,
Andhra Pradesh,Spring Onion,2016,34.31,59.89,37.61,
Andhra Pradesh,Turnip,2016,31.68,46.26,33.93,
Andhra Pradesh,Sweet Corn,2016,20.29,21.01,20.99,
Andhra Pradesh,Zucchini,2016,21.7,45.86,35.3,
Andhra Pradesh,Celery,2016,33.74,45.97,37.25,
Andhra Pradesh,Leeks,2016,15.37,20.26,15.51,
Andhra Pradesh,Parsley,2016,36.55,37.06,37.04,
Andhra Pradesh,Curry Leaves,2016,25.52,55.0,42.83,
Andhra Pradesh,Red Cabbage,2016,24.77,53.21,40.25,
Andhra Pradesh,Lettuce,2016,27.34,35.74,32.27,
Andhra Pradesh,Kohlrabi,2016,13.31,20.32,14.01,
Andhra Pradesh,Snake Gourd,2016,38.6,42.62,41.41,
Andhra Pradesh,Ivy Gourd,2016,18.09,34.45,33.21,
Andhra Pradesh,Cluster Beans,2016,18.72,34.35,28.21,
Andhra Pradesh,French Beans,2016,16.91,24.09,17.59,
Andhra Pradesh,Broad Beans,2016,11.51,38.18,20.79,
Andhra Pradesh,Soybean,2016,33.39,60.79,43.04,
Andhra Pradesh,Mustard Leaves,2016,18.76,28.21,19.96,
Andhra Pradesh,Tapioca,2016,12.79,18.57,16.51,
Andhra Pradesh,Jackfruit Seed,2016,23.97,24.95,24.87,
Andhra Pradesh,Yam,2016,30.83,58.45,32.58,
Andhra Pradesh,Colocasia,2016,31.98,46.02,35.5,
Andhra Pradesh,Elephant Foot Yam,2016,23.57,47.99,44.75,
Andhra Pradesh,Tomato,2017,33.94,50.63,38.6,
Andhra Pradesh,Onion,2017,13.71,15.9,14.29,
Andhra Pradesh,Potato,2017,19.44,25.48,20.71,
Andhra Pradesh,Carrot,2017,26.36,47.3,34.35,
Andhra Pradesh,Cabbage,2017,24.53,38.08,34.14,
Andhra Pradesh,Cauliflower,2017,17.74,30.03,25.89,
Andhra Pradesh,Spinach,2017,14.67,19.21,16.72,
Andhra Pradesh,Broccoli,2017,31.57,53.53,41.64,
Andhra Pradesh,Pumpkin,2017,26.27,52.93,50.51,
Andhra Pradesh,Capsicum,2017,27.56,32.53,28.14,
Andhra Pradesh,Radish,2017,26.05,41.04,28.3,
Andhra Pradesh,Beetroot,2017,30.16,44.6,42.62,
Andhra Pradesh,Brinjal,2017,35.43,44.16,38.09,
Andhra Pradesh,Ladyfinger,2017,15.5,32.76,26.53,
Andhra Pradesh,Green Peas,2017,39.0,57.93,46.74,
Andhra Pradesh,Cucumber,2017,11.96,29.27,12.76,
Andhra Pradesh,Garlic,2017,39.11,43.95,40.65,
Andhra Pradesh,Ginger,2017,36.88,53.83,42.56,
Andhra Pradesh,Mushroom,2017,21.04,36.25,28.28,
Andhra Pradesh,Chili,2017,12.94,27.58,26.42,
Andhra Pradesh,Bitter Gourd,2017,20.02,43.16,33.63,
Andhra Pradesh,Bottle Gourd,2017,13.19,20.89,14.83,
Andhra Pradesh,Ash Gourd,2017,12.56,30.51,27.23,
Andhra Pradesh,Drumstick,2017,19.67,42.24,29.01,
Andhra Pradesh,Fenugreek Leaves,2017,38.02,51.39,47.1,
Andhra Pradesh,Coriander,2017,35.49,39.77,39.36,
Andhra Pradesh,Mint,2017,28.32,56.57,41.19,
Andhra Pradesh,Spring Onion,2017,22.88,26.41,25.03,
Andhra Pradesh,Turnip,2017,14.52,28.95,21.71,
Andhra Pradesh,Sweet Corn,2017,22.02,33.2,33.15,
Andhra Pradesh,Zucchini,2017,21.92,25.99,25.36,
Andhra Pradesh,Celery,2017,17.56,38.1,24.25,
Andhra Pradesh,Leeks,2017,26.1,39.33,31.13,
Andhra Pradesh,Parsley,2017,38.08,51.94,42.8,
Andhra Pradesh,Curry Leaves,2017,11.05,38.57,32.7,
Andhra Pradesh,Red Cabbage,2017,29.43,46.0,45.77,
Andhra Pradesh,Lettuce,2017,30.88,37.16,35.82,
Andhra Pradesh,Kohlrabi,2017,19.28,36.49,24.16,
Andhra Pradesh,Snake Gourd,2017,33.72,54.5,50.85,
Andhra Pradesh,Ivy Gourd,2017,20.65,29.55,26.62,
Andhra Pradesh,Cluster Beans,2017,15.27,28.71,23.98,
Andhra Pradesh,French Beans,2017,28.63,30.62,29.78,
Andhra Pradesh,Broad Beans,2017,16.18,20.43,19.63,
Andhra Pradesh,Soybean,2017,16.76,20.41,19.61,
Andhra Pradesh,Mustard Leaves,2017,33.43,43.83,33.46,
Andhra Pradesh,Tapioca,2017,19.6,44.19,36.32,
Andhra Pradesh,Jackfruit Seed,2017,25.1,52.74,51.32,
Andhra Pradesh,Yam,2017,34.46,54.93,53.38,
Andhra Pradesh,Colocasia,2017,26.68,29.55,27.48,
Andhra Pradesh,Elephant Foot Yam,2017,28.26,30.42,29.75,
Andhra Pradesh,Tomato,2018,13.52,16.97,14.63,
Andhra Pradesh,Onion,2018,33.52,34.04,33.6,
Andhra Pradesh,Potato,2018,10.5,10.92,10.55,
Andhra Pradesh,Carrot,2018,32.97,35.6,33.22,
Andhra Pradesh,Cabbage,2018,35.9,51.91,40.57,
Andhra Pradesh,Cauliflower,2018,34.96,52.51,41.0,
Andhra Pradesh,Spinach,2018,16.4,26.46,16.67,
Andhra Pradesh,Broccoli,2018,19.53,30.04,22.51,
Andhra Pradesh,Pumpkin,2018,33.84,37.81,35.35,
Andhra Pradesh,Capsicum,2018,10.02,34.59,34.33,
Andhra Pradesh,Radish,2018,36.96,37.81,37.17,
Andhra Pradesh,Beetroot,2018,27.6,52.5,46.78,
Andhra Pradesh,Brinjal,2018,31.47,34.55,31.65,
Andhra Pradesh,Ladyfinger,2018,19.73,33.23,21.6,
Andhra Pradesh,Green Peas,2018,16.31,16.65,16.62,
Andhra Pradesh,Cucumber,2018,32.59,60.65,37.06,
Andhra Pradesh,Garlic,2018,19.57,20.51,19.93,
Andhra Pradesh,Ginger,2018,12.55,33.77,12.86,
Andhra Pradesh,Mushroom,2018,22.02,25.79,22.44,
Andhra Pradesh,Chili,2018,16.04,31.31,28.14,
Andhra Pradesh,Bitter Gourd,2018,32.44,56.47,39.07,
Andhra Pradesh,Bottle Gourd,2018,21.08,21.4,21.25,
Andhra Pradesh,Ash Gourd,2018,32.09,47.58,43.34,
Andhra Pradesh,Drumstick,2018,28.7,43.34,40.8,
Andhra Pradesh,Fenugreek Leaves,2018,12.48,23.55,16.67,
Andhra Pradesh,Coriander,2018,19.97,48.2,34.9,
Andhra Pradesh,Mint,2018,33.48,60.9,41.28,
Andhra Pradesh,Spring Onion,2018,10.99,17.65,15.71,
Andhra Pradesh,Turnip,2018,18.74,20.07,19.7,
Andhra Pradesh,Sweet Corn,2018,18.45,36.45,22.07,
Andhra Pradesh,Zucchini,2018,26.8,48.6,35.64,
Andhra Pradesh,Celery,2018,25.81,32.15,29.01,
Andhra Pradesh,Leeks,2018,35.58,53.26,46.82,
Andhra Pradesh,Parsley,2018,13.56,36.49,32.26,
Andhra Pradesh,Curry Leaves,2018,11.72,21.52,21.07,
Andhra Pradesh,Red Cabbage,2018,19.28,39.02,34.07,
Andhra Pradesh,Lettuce,2018,18.58,28.71,20.89,
Andhra Pradesh,Kohlrabi,2018,16.58,39.85,38.07,
Andhra Pradesh,Snake Gourd,2018,10.59,33.85,12.45,
Andhra Pradesh,Ivy Gourd,2018,20.89,46.93,26.4,
Andhra Pradesh,Cluster Beans,2018,23.58,46.93,37.94,
Andhra Pradesh,French Beans,2018,39.24,60.26,47.9,
Andhra Pradesh,Broad Beans,2018,21.33,31.38,28.8,
Andhra Pradesh,Soybean,2018,12.6,32.33,27.15,
Andhra Pradesh,Mustard Leaves,2018,14.34,25.55,19.56,
Andhra Pradesh,Tapioca,2018,29.62,36.02,36.0,
Andhra Pradesh,Jackfruit Seed,2018,35.02,63.42,37.76,
Andhra Pradesh,Yam,2018,13.47,33.14,22.73,
Andhra Pradesh,Colocasia,2018,21.01,23.81,23.39,
Andhra Pradesh,Elephant Foot Yam,2018,20.05,33.41,24.98,
Andhra Pradesh,Tomato,2019,36.03,50.99,50.45,
Andhra Pradesh,Onion,2019,37.32,66.29,60.73,
Andhra Pradesh,Potato,2019,16.59,43.22,33.58,
Andhra Pradesh,Carrot,2019,33.74,45.66,35.37,
Andhra Pradesh,Cabbage,2019,14.77,21.83,17.06,
Andhra Pradesh,Cauliflower,2019,36.81,47.89,41.83,
Andhra Pradesh,Spinach,2019,29.45,56.92,32.88,
Andhra Pradesh,Broccoli,2019,17.85,42.32,38.42,
Andhra Pradesh,Pumpkin,2019,34.72,36.08,35.98,
Andhra Pradesh,Capsicum,2019,28.53,38.44,33.41,
Andhra Pradesh,Radish,2019,32.49,45.79,40.85,
Andhra Pradesh,Beetroot,2019,21.16,39.15,26.43,
Andhra Pradesh,Brinjal,2019,31.46,49.25,48.61,
Andhra Pradesh,Ladyfinger,2019,13.36,39.62,22.33,
Andhra Pradesh,Green Peas,2019,15.07,25.74,25.39,
Andhra Pradesh,Cucumber,2019,14.26,16.06,15.92,
Andhra Pradesh,Garlic,2019,18.99,19.83,19.77,
Andhra Pradesh,Ginger,2019,13.26,14.55,14.41,
Andhra Pradesh,Mushroom,2019,11.49,25.14,17.55,
Andhra Pradesh,Chili,2019,18.47,47.7,35.58,
Andhra Pradesh,Bitter Gourd,2019,20.58,29.19,22.97,
Andhra Pradesh,Bottle Gourd,2019,15.24,33.9,18.64,
Andhra Pradesh,Ash Gourd,2019,24.08,49.08,42.59,
Andhra Pradesh,Drumstick,2019,19.34,26.96,22.92,
Andhra Pradesh,Fenugreek Leaves,2019,31.76,40.36,38.76,
Andhra Pradesh,Coriander,2019,23.24,26.09,24.39,
Andhra Pradesh,Mint,2019,17.42,38.23,19.01,
Andhra Pradesh,Spring Onion,2019,29.55,35.11,32.33,
Andhra Pradesh,Turnip,2019,25.37,52.42,49.71,
Andhra Pradesh,Sweet Corn,2019,10.41,24.26,19.33,
Andhra Pradesh,Zucchini,2019,13.4,36.54,21.75,
Andhra Pradesh,Celery,2019,18.69,31.2,27.35,
Andhra Pradesh,Leeks,2019,12.71,23.05,20.75,
Andhra Pradesh,Parsley,2019,36.01,39.6,37.62,
Andhra Pradesh,Curry Leaves,2019,32.45,52.38,43.01,
Andhra Pradesh,Red Cabbage,2019,14.57,37.0,27.81,
Andhra Pradesh,Lettuce,2019,37.44,41.3,39.55,
Andhra Pradesh,Kohlrabi,2019,35.14,64.65,56.76,
Andhra Pradesh,Snake Gourd,2019,34.37,51.2,36.51,
Andhra Pradesh,Ivy Gourd,2019,38.7,52.44,45.75,
Andhra Pradesh,Cluster Beans,2019,14.29,39.07,33.2,
Andhra Pradesh,French Beans,2019,11.58,20.47,20.31,
Andhra Pradesh,Broad Beans,2019,10.73,33.39,25.45,
